stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
GVB:02105,02105,"Amsterdam, Houtmankade",52.391069,4.88284,0,stoparea:GVB:02104,,0,,
GVB:02106,02106,"Amsterdam, Assendelftstraat",52.38941,4.879436,0,stoparea:GVB:02106,,0,,
GVB:02107,02107,"Amsterdam, Assendelftstraat",52.388828,4.879839,0,stoparea:GVB:02106,,0,,
GVB:02108,02108,"Amsterdam, Nova Zemblastraat",52.390978,4.878301,0,stoparea:GVB:02102,,0,,
GVB:02109,02109,"Amsterdam, Nova Zemblastraat",52.391175,4.878123,0,stoparea:GVB:02102,,0,,
GVB:02111,02111,"Amsterdam, Nassauplein",52.385257,4.881466,0,stoparea:GVB:02110,,1,,
GVB:02112,02112,"Amsterdam, Nassauplein",52.385437,4.881494,0,stoparea:GVB:02110,,1,,
GVB:02113,02113,"Amsterdam, Haarlemmerplein",52.385159,4.883715,0,stoparea:GVB:02113,,0,,
GVB:02114,02114,"Amsterdam, Haarlemmerplein",52.384843,4.88341,0,stoparea:GVB:02113,,1,,
GVB:02115,02115,"Amsterdam, Nw. Willemsstraat",52.381157,4.880867,0,stoparea:GVB:02115,,0,,
GVB:02118,02118,"Amsterdam, Nw. Willemsstraat",52.381273,4.88088,0,stoparea:GVB:02115,,0,,
GVB:02120,02120,"Amsterdam, Marnixplein",52.378543,4.879164,0,stoparea:GVB:02120,,0,,
GVB:02121,02121,"Amsterdam, Marnixplein",52.378388,4.878593,0,stoparea:GVB:02120,,0,,
GVB:02122,02122,"Amsterdam, Marnixplein",52.378056,4.878861,0,stoparea:GVB:02120,,0,,
GVB:02123,02123,"Amsterdam, Marnixplein",52.379047,4.879408,0,stoparea:GVB:02120,,0,,
GVB:02125,02125,"Amsterdam, Bloemgracht",52.374172,4.876321,0,stoparea:GVB:02125,,0,,
GVB:02126,02126,"Amsterdam, Bloemgracht",52.374496,4.876581,0,stoparea:GVB:02125,,0,,
GVB:02127,02127,"Amsterdam, Rozengracht",52.372525,4.87584,0,stoparea:GVB:02127,,0,,
GVB:02128,02128,"Amsterdam, G. v.Ledenberchstraat",52.375207,4.870626,0,stoparea:GVB:02128,,0,,
GVB:02129,02129,"Amsterdam, G. v.Ledenberchstraat",52.375091,4.870803,0,stoparea:GVB:02128,,0,,
GVB:02130,02130,"Amsterdam, Hugo de Grootplein",52.374389,4.872588,0,stoparea:GVB:02128,,0,,
GVB:02131,02131,"Amsterdam, Hugo de Grootplein",52.374966,4.872919,0,stoparea:GVB:02128,,0,,
GVB:02132,02132,"Amsterdam, Fred. Hendrikplants.",52.378626,4.875432,0,stoparea:GVB:02132,,0,,
GVB:02133,02133,"Amsterdam, Fred. Hendrikplants.",52.378418,4.875214,0,stoparea:GVB:02132,,0,,
GVB:02136,02136,"Amsterdam, Fred. Hendrikplants.",52.379003,4.875355,0,stoparea:GVB:02132,,0,,
GVB:02137,02137,"Amsterdam, Kostverlorenstraat",52.379679,4.871734,0,stoparea:GVB:02137,,1,,
GVB:02138,02138,"Amsterdam, Kostverlorenstraat",52.379526,4.871706,0,stoparea:GVB:02137,,1,,
GVB:02139,02139,"Amsterdam, Van Beuningenplein",52.381375,4.871127,0,stoparea:GVB:02139,,1,,
GVB:02140,02140,"Amsterdam, Van Beuningenplein",52.381222,4.871114,0,stoparea:GVB:02139,,1,,
GVB:02141,02141,"Amsterdam, V.d. Hoopstraat",52.383394,4.870369,0,stoparea:GVB:02145,,1,,
GVB:02142,02142,"Amsterdam, V.d. Hoopstraat",52.383349,4.87031,0,stoparea:GVB:02145,,1,,
GVB:02143,02143,"Amsterdam, Fred. Hendrikplants.",52.378719,4.874065,0,stoparea:GVB:02132,,0,,
GVB:02145,02145,"Amsterdam, Van Hallstraat",52.384183,4.869904,0,stoparea:GVB:02145,,0,,
GVB:02146,02146,"Amsterdam, Van L.Stirumstraat",52.385444,4.874766,0,stoparea:GVB:02146,,0,,
GVB:02147,02147,"Amsterdam, Van L.Stirumstraat",52.385482,4.875177,0,stoparea:GVB:02146,,0,,
GVB:02148,02148,"Amsterdam, Van L.Stirumstraat",52.384269,4.875176,0,stoparea:GVB:02148,,0,,
GVB:02149,02149,"Amsterdam, Van L.Stirumstraat",52.384429,4.874895,0,stoparea:GVB:02148,,0,,
GVB:02150,02150,"Amsterdam, De Wittenkade",52.3831,4.877173,0,stoparea:GVB:02150,,1,,
GVB:02151,02151,"Amsterdam, De Wittenkade",52.383261,4.87695,0,stoparea:GVB:02150,,1,,
GVB:02152,02152,"Amsterdam, Nassaukade",52.380834,4.879064,0,stoparea:GVB:02152,,0,,
GVB:02153,02153,"Amsterdam, Nassaukade",52.38132,4.879205,0,stoparea:GVB:02152,,0,,
GVB:02154,02154,"Amsterdam, De Clercqstraat",52.371189,4.870526,0,stoparea:GVB:02154,,0,,
GVB:02155,02155,"Amsterdam, Willem de Zwijgerlaan",52.37071,4.8636,0,stoparea:GVB:02155,,0,,
GVB:02156,02156,"Amsterdam, Willem de Zwijgerlaan",52.370389,4.86425,0,stoparea:GVB:02155,,0,,
GVB:02157,02157,"Amsterdam, Adm. de Ruijterweg",52.371485,4.860096,0,stoparea:GVB:02157,,0,,
GVB:02158,02158,"Amsterdam, Adm. de Ruijterweg",52.371291,4.860965,0,stoparea:GVB:02157,,0,,
GVB:02159,02159,"Amsterdam, Jan Evertsenstraat",52.371842,4.859431,0,stoparea:GVB:02157,,1,,
GVB:02160,02160,"Amsterdam, Haparandaweg",52.394716,4.873895,0,stoparea:GVB:02017,,,,
GVB:02161,02161,"Amsterdam, Haparandaweg",52.3946,4.874043,0,stoparea:GVB:02017,,,,
GVB:02164,02164,"Amsterdam, De Rijpstraat",52.377254,4.857766,0,stoparea:GVB:02164,,1,,
GVB:02166,02166,"Amsterdam, Bos en Lommerweg",52.380164,4.855484,0,stoparea:GVB:02166,,1,,
GVB:02167,02167,"Amsterdam, Bos en Lommerweg",52.381181,4.853798,0,stoparea:GVB:02166,,0,,
GVB:02169,02169,"Amsterdam, Wiltzanghlaan",52.382064,4.852186,0,stoparea:GVB:02169,,0,,
GVB:02171,02171,"Amsterdam, Wiltzanghlaan",52.382902,4.850605,0,stoparea:GVB:02169,,1,,
GVB:02172,02172,"Amsterdam, Molenwerf",52.386204,4.845526,0,stoparea:GVB:02172,,,,
GVB:02174,02174,"Amsterdam, Molenwerf",52.386011,4.846469,0,stoparea:GVB:02174,,,,
GVB:02177,02177,"Amsterdam, Bos en Lommerweg",52.381008,4.85521,0,stoparea:GVB:02166,,0,,
GVB:02182,02182,"Amsterdam, Markthallen",52.375677,4.866949,0,stoparea:GVB:02182,,0,,
GVB:02183,02183,"Amsterdam, Markthallen",52.375756,4.866669,0,stoparea:GVB:02182,,1,,
GVB:02184,02184,"Amsterdam, Jan v.Galenstraat",52.374847,4.860335,0,stoparea:GVB:02184,,0,,
GVB:02190,02190,"Amsterdam, Karel Doormanstraat",52.378895,4.856954,0,stoparea:GVB:02190,,1,,
GVB:02194,02194,"Amsterdam, Hornhaven",52.394667,4.808752,0,stoparea:GVB:02194,,1,,
GVB:02197,02197,"Amsterdam, Hornhaven",52.39502,4.80744,0,stoparea:GVB:02194,,0,,
GVB:02200,02200,"Amsterdam, Pleimuiden",52.391807,4.784873,0,stoparea:GVB:02200,,0,,
GVB:02201,02201,"Amsterdam, Abberdaan",52.391805,4.780877,0,stoparea:GVB:02201,,0,,
GVB:02220,02220,"Amsterdam, Jan Evertsenstraat",52.372039,4.859414,0,stoparea:GVB:02157,,1,,
GVB:02221,02221,"Amsterdam, Jan v.Galenstraat",52.375324,4.858421,0,stoparea:GVB:02184,,0,,
GVB:02222,02222,"Amsterdam, Jan v.Galenstraat",52.373996,4.858745,0,stoparea:GVB:02184,,0,,
GVB:02252,02252,"Amsterdam, Zekeringstraat",52.396907,4.847188,0,stoparea:GVB:02252,,1,,
GVB:02253,02253,"Amsterdam, Zekeringstraat",52.397178,4.84742,0,stoparea:GVB:02252,,1,,
GVB:02257,02257,"Amsterdam, Kabelweg",52.39271,4.847268,0,stoparea:GVB:02064,,1,,
GVB:02258,02258,"Amsterdam, Kabelweg",52.392638,4.847122,0,stoparea:GVB:02064,,1,,
GVB:02259,02259,"Amsterdam, Contactweg",52.391952,4.856577,0,stoparea:GVB:02259,,0,,
GVB:02260,02260,"Amsterdam, Contactweg",52.392158,4.854327,0,stoparea:GVB:02259,,0,,
GVB:02270,02270,"Amsterdam, Bolstoen",52.391808,4.788575,0,stoparea:GVB:02270,,0,,
GVB:02273,02273,"Amsterdam, La Guardiaweg",52.391519,4.840364,0,stoparea:GVB:02066,,0,,
GVB:02283,02283,"Amsterdam, Dynamostraat",52.398691,4.848254,0,stoparea:GVB:02283,,1,,
GVB:02284,02284,"Amsterdam, Dynamostraat",52.398573,4.847976,0,stoparea:GVB:02283,,1,,
GVB:02290,02290,"Amsterdam, Jarmuiden",52.390658,4.790529,0,stoparea:GVB:02290,,0,,
GVB:02291,02291,"Amsterdam, Bornhout",52.396036,4.794762,0,stoparea:GVB:02291,,0,,
GVB:02294,02294,"Amsterdam, Station Sloterdijk",52.389329,4.838995,0,stoparea:GVB:02294,,1,,
GVB:02295,02295,"Amsterdam, Station Sloterdijk",52.388806,4.838781,0,stoparea:GVB:02294,,1,,
GVB:02296,02296,"Amsterdam, Isolatorweg",52.395109,4.851044,0,stoparea:GVB:02296,,1,,
GVB:02297,02297,"Amsterdam, Isolatorweg",52.395231,4.850132,0,stoparea:GVB:02296,,1,,
GVB:02301,02301,"Amsterdam, Fred. Hendrikplants.",52.378526,4.875213,0,stoparea:GVB:02132,,0,,
GVB:02302,02302,"Amsterdam, Fred. Hendrikplants.",52.37859,4.875491,0,stoparea:GVB:02132,,0,,
GVB:02309,02309,"Amsterdam, Plesostraat",52.387949,4.826453,0,stoparea:GVB:02309,,1,,
GVB:02310,02310,"Amsterdam, Plesostraat",52.387886,4.828495,0,stoparea:GVB:02309,,1,,
GVB:02311,02311,"Amsterdam, Seineweg",52.38632,4.81857,0,stoparea:GVB:02311,,1,,
GVB:02312,02312,"Amsterdam, Seineweg",52.386538,4.81892,0,stoparea:GVB:02311,,1,,
GVB:02316,02316,"Amsterdam, Naritaweg",52.387837,4.821886,0,stoparea:GVB:02316,,1,,
GVB:02317,02317,"Amsterdam, Naritaweg",52.387905,4.821018,0,stoparea:GVB:02316,,1,,
GVB:02319,02319,"Amsterdam, Solebaystraat",52.384316,4.855405,0,stoparea:GVB:02086,,0,,
GVB:02320,02320,"Amsterdam, Van Hallstraat",52.38527,4.86782,0,stoparea:GVB:02320,,0,,
GVB:02321,02321,"Amsterdam, Van Hallstraat",52.385382,4.868642,0,stoparea:GVB:02320,,0,,
GVB:02332,02332,"Amsterdam, Bornhout",52.395732,4.793311,0,stoparea:GVB:02332,,1,,
GVB:02333,02333,"Amsterdam, Herwijk",52.39572,4.787288,0,stoparea:GVB:02333,,1,,
GVB:02339,02339,"Amsterdam, Westpoortweg",52.397575,4.795226,0,stoparea:GVB:02338,,1,,
GVB:02342,02342,"Amsterdam, Scharenburg",52.395708,4.779692,0,stoparea:GVB:02342,,1,,
GVB:02344,02344,"Amsterdam, Westpoortweg",52.397031,4.794293,0,stoparea:GVB:02338,,1,,
GVB:02360,02360,"Amsterdam, Station Sloterdijk",52.388561,4.83827,0,stoparea:GVB:02294,,1,,
GVB:02361,02361,"Amsterdam, Station Sloterdijk",52.388332,4.839316,0,stoparea:GVB:02294,,0,N,
GVB:02364,02364,"Amsterdam, Station Sloterdijk",52.38833,4.838728,0,stoparea:GVB:02294,,1,B,
GVB:02365,02365,"Amsterdam, Station Sloterdijk",52.388222,4.83873,0,stoparea:GVB:02294,,1,C,
GVB:02366,02366,"Amsterdam, Station Sloterdijk",52.388132,4.838731,0,stoparea:GVB:02294,,1,D,
GVB:02367,02367,"Amsterdam, Station Sloterdijk",52.388015,4.838762,0,stoparea:GVB:02294,,1,E,
GVB:02369,02369,"Amsterdam, Station Sloterdijk",52.387818,4.838779,0,stoparea:GVB:02294,,1,G,
GVB:02373,02373,"Amsterdam, Station Sloterdijk",52.387162,4.83889,0,stoparea:GVB:02294,,1,M,
GVB:03003,03003,"Amsterdam, Postjesweg",52.365442,4.859463,0,stoparea:GVB:03003,,0,,
GVB:03004,03004,"Amsterdam, Postjesweg",52.365011,4.859513,0,stoparea:GVB:03003,,0,,
GVB:03005,03005,"Amsterdam, Van Kinsbergenstraat",52.36846,4.859046,0,stoparea:GVB:03005,,1,,
GVB:03006,03006,"Amsterdam, Van Kinsbergenstraat",52.3682,4.859064,0,stoparea:GVB:03005,,1,,
GVB:03007,03007,"Amsterdam, Jan Evertsenstraat",52.371246,4.858969,0,stoparea:GVB:02157,,0,,
GVB:03008,03008,"Amsterdam, Jan Evertsenstraat",52.370968,4.858972,0,stoparea:GVB:02157,,0,,
GVB:03009,03009,"Amsterdam, Witte de Withstraat",52.364782,4.858517,0,stoparea:GVB:03003,,0,,
GVB:03010,03010,"Amsterdam, Witte de Withstraat",52.364803,4.85928,0,stoparea:GVB:03003,,0,,
GVB:03012,03012,"Amsterdam, Postjesweg",52.364323,4.852371,0,stoparea:GVB:03012,,0,,
GVB:03013,03013,"Amsterdam, Hoofdweg",52.364262,4.852841,0,stoparea:GVB:03012,,0,,
GVB:03022,03022,"Amsterdam, Mercatorplein",52.370122,4.8507,0,stoparea:GVB:03150,,0,,
GVB:03023,03023,"Amsterdam, Marco Polostraat",52.370879,4.855199,0,stoparea:GVB:03023,,0,,
GVB:03024,03024,"Amsterdam, Marco Polostraat",52.370952,4.855463,0,stoparea:GVB:03023,,0,,
GVB:03025,03025,"Amsterdam, Jan v.Galenstraat",52.373419,4.848546,0,stoparea:GVB:03025,,0,,
GVB:03026,03026,"Amsterdam, Jan v.Galenstraat",52.373007,4.848712,0,stoparea:GVB:03025,,0,,
GVB:03034,03034,"Amsterdam, Erasmusgracht",52.376441,4.846908,0,stoparea:GVB:03034,,0,,
GVB:03036,03036,"Amsterdam, Egidiusstraat",52.378903,4.850756,0,stoparea:GVB:03036,,0,,
GVB:03037,03037,"Amsterdam, Egidiusstraat",52.379023,4.851503,0,stoparea:GVB:03036,,0,,
GVB:03038,03038,"Amsterdam, Bos en Lommerweg",52.380147,4.853693,0,stoparea:GVB:02166,,0,,
GVB:03051,03051,"Amsterdam, Burg. Eliasstraat",52.38037,4.828017,0,stoparea:GVB:03051,,1,,
GVB:03052,03052,"Amsterdam, Burg. Eliasstraat",52.380773,4.825647,0,stoparea:GVB:03051,,0,,
GVB:03054,03054,"Amsterdam, Burg. Fockstraat",52.379524,4.833388,0,stoparea:GVB:03053,,0,,
GVB:03055,03055,"Amsterdam, Burg. Fockstraat",52.379918,4.831078,0,stoparea:GVB:03053,,0,,
GVB:03057,03057,"Amsterdam, Ant. Moddermanstraat",52.38339,4.814745,0,stoparea:GVB:03057,,1,,
GVB:03060,03060,"Amsterdam, Bos en Lommerplein",52.37815,4.847181,0,stoparea:GVB:03060,,0,,
GVB:03061,03061,"Amsterdam, Bos en Lommerplein",52.377781,4.845233,0,stoparea:GVB:03060,,0,,
GVB:03069,03069,"Amsterdam, Adm. Helfrichstraat",52.369293,4.84447,0,stoparea:GVB:03068,,0,,
GVB:03071,03071,"Amsterdam, Jan Voermanstraat",52.369489,4.838183,0,stoparea:GVB:03071,,1,,
GVB:03076,03076,"Amsterdam, Jan Tooropstraat",52.371421,4.8381,0,stoparea:GVB:03076,,0,,
GVB:03077,03077,"Amsterdam, Jan Tooropstraat",52.371718,4.83817,0,stoparea:GVB:03076,,0,,
GVB:03079,03079,"Amsterdam, Burg. v.d. Pollstraat",52.373552,4.832479,0,stoparea:GVB:03078,,0,,
GVB:03087,03087,"Amsterdam, Plein '40 - '45",52.381594,4.820629,0,stoparea:GVB:03087,,1,,
GVB:03090,03090,"Amsterdam, Slotermeerlaan",52.37596,4.817279,0,stoparea:GVB:03090,,1,,
GVB:03091,03091,"Amsterdam, Slotermeerlaan",52.37542,4.820766,0,stoparea:GVB:03090,,1,,
GVB:03095,03095,"Amsterdam, Burg. v. Leeuwenlaan",52.37641,4.813734,0,stoparea:GVB:03095,,1,,
GVB:03096,03096,"Amsterdam, Burg. v. Leeuwenlaan",52.376255,4.813251,0,stoparea:GVB:03095,,1,,
GVB:03097,03097,"Amsterdam, Burg. v. Leeuwenlaan",52.376509,4.811823,0,stoparea:GVB:03095,,0,,
GVB:03098,03098,"Amsterdam, Burg. v. Leeuwenlaan",52.376447,4.812088,0,stoparea:GVB:03095,,0,,
GVB:03099,03099,"Amsterdam, Dr. H. Colijnstraat",52.376934,4.806722,0,stoparea:GVB:03099,,0,,
GVB:03100,03100,"Amsterdam, Dr. H. Colijnstraat",52.376949,4.806266,0,stoparea:GVB:03099,,0,,
GVB:03101,03101,"Amsterdam, Lambertus Zijlplein",52.377266,4.803002,0,stoparea:GVB:03101,,1,,
GVB:03102,03102,"Amsterdam, Confuciusplein",52.374469,4.811835,0,stoparea:GVB:03102,,0,,
GVB:03103,03103,"Amsterdam, Confuciusplein",52.374587,4.812069,0,stoparea:GVB:03102,,1,,
GVB:03104,03104,"Amsterdam, Dr. H. Colijnstraat",52.374715,4.807089,0,stoparea:GVB:03104,,1,,
GVB:03105,03105,"Amsterdam, Dr. H. Colijnstraat",52.374626,4.807251,0,stoparea:GVB:03104,,1,,
GVB:03106,03106,"Amsterdam, Troelstralaan",52.374715,4.801449,0,stoparea:GVB:03106,,1,,
GVB:03107,03107,"Amsterdam, Willinklaan",52.370925,4.800295,0,stoparea:GVB:03107,,1,,
GVB:03108,03108,"Amsterdam, Herman Bonpad",52.367962,4.800805,0,stoparea:GVB:03108,,0,,
GVB:03109,03109,"Amsterdam, Herman Bonpad",52.368931,4.800645,0,stoparea:GVB:03108,,1,,
GVB:03110,03110,"Amsterdam, Willinklaan",52.371123,4.800425,0,stoparea:GVB:03107,,1,,
GVB:03111,03111,"Amsterdam, Troelstralaan",52.374978,4.802033,0,stoparea:GVB:03106,,0,,
GVB:03113,03113,"Amsterdam, Nolensstraat",52.375225,4.800988,0,stoparea:GVB:03106,,1,,
GVB:03114,03114,"Amsterdam, De Sav. Lohmanstraat",52.375439,4.800794,0,stoparea:GVB:03106,,0,,
GVB:03115,03115,"Amsterdam, De Sav. Lohmanstraat",52.37608,4.797701,0,stoparea:GVB:03115,,0,,
GVB:03116,03116,"Amsterdam, De Sav. Lohmanstraat",52.37625,4.797567,0,stoparea:GVB:03115,,0,,
GVB:03117,03117,"Amsterdam, Sam van Houtenstraat",52.378688,4.797902,0,stoparea:GVB:03117,,0,,
GVB:03118,03118,"Amsterdam, Sam van Houtenstraat",52.379767,4.798005,0,stoparea:GVB:03117,,0,,
GVB:03121,03121,"Amsterdam, Aalbersestraat",52.382021,4.79774,0,stoparea:GVB:03121,,0,,
GVB:03122,03122,"Amsterdam, Aalbersestraat",52.382324,4.79897,0,stoparea:GVB:03121,,0,,
GVB:03123,03123,"Amsterdam, Dr. H. Colijnstraat",52.382447,4.805651,0,stoparea:GVB:03123,,0,,
GVB:03125,03125,"Amsterdam, Ant. Moddermanstraat",52.383302,4.81338,0,stoparea:GVB:03057,,1,,
GVB:03129,03129,"Amsterdam, Plein '40 - '45",52.380751,4.821124,0,stoparea:GVB:03087,,0,,
GVB:03130,03130,"Amsterdam, Plein '40 - '45",52.381208,4.822675,0,stoparea:GVB:03087,,0,,
GVB:03131,03131,"Amsterdam, Lod. v. Deysselstraat",52.377302,4.81967,0,stoparea:GVB:03131,,0,,
GVB:03132,03132,"Amsterdam, Lod. v. Deysselstraat",52.376762,4.819501,0,stoparea:GVB:03131,,0,,
GVB:03145,03145,"Amsterdam, J. Cabeliaustraat",52.382466,4.804094,0,stoparea:GVB:03145,,0,,
GVB:03150,03150,"Amsterdam, Mercatorplein",52.370317,4.850111,0,stoparea:GVB:03150,,0,,
GVB:03157,03157,"Amsterdam, Lambertus Zijlplein",52.377268,4.803384,0,stoparea:GVB:03101,,0,,
GVB:03162,03162,"Amsterdam, Burg.de Vlugtlaan",52.378836,4.838185,0,stoparea:GVB:03204,,1,,
GVB:03163,03163,"Amsterdam, Burg.de Vlugtlaan",52.378817,4.837935,0,stoparea:GVB:03204,,1,,
GVB:03164,03164,"Amsterdam, Nachtwachtlaan",52.364209,4.843108,0,stoparea:GVB:03164,,0,,
GVB:03165,03165,"Amsterdam, Nachtwachtlaan",52.364093,4.843315,0,stoparea:GVB:03164,,0,,
GVB:03167,03167,"Amsterdam, Bos en Lommerplein",52.377095,4.846504,0,stoparea:GVB:03060,,1,,
GVB:03168,03168,"Amsterdam, Mercatorplein",52.370242,4.851521,0,stoparea:GVB:03150,,0,,
GVB:03169,03169,"Amsterdam, Jan v.Galenstraat",52.373011,4.83601,0,stoparea:GVB:03202,,0,,
GVB:03170,03170,"Amsterdam, Jan v.Galenstraat",52.37324,4.83495,0,stoparea:GVB:03202,,0,,
GVB:03171,03171,"Amsterdam, Burg. Rendorpstraat",52.374365,4.827682,0,stoparea:GVB:03171,,1,,
GVB:03172,03172,"Amsterdam, Burg. Rendorpstraat",52.374451,4.826917,0,stoparea:GVB:03171,,0,,
GVB:03174,03174,"Amsterdam, Burg. Röellstraat",52.374762,4.818631,0,stoparea:GVB:03090,,0,,
GVB:03175,03175,"Amsterdam, Burg. Röellstraat",52.375177,4.818831,0,stoparea:GVB:03090,,0,,
GVB:03176,03176,"Amsterdam, Sloterpark",52.372948,4.818903,0,stoparea:GVB:03176,,0,,
GVB:03178,03178,"Amsterdam, Mercatorplein",52.370801,4.849914,0,stoparea:GVB:03150,,0,,
GVB:03179,03179,"Amsterdam, Adm. Helfrichstraat",52.369443,4.843866,0,stoparea:GVB:03068,,0,,
GVB:03180,03180,"Amsterdam, Adm. Helfrichstraat",52.36942,4.844586,0,stoparea:GVB:03068,,0,,
GVB:03181,03181,"Amsterdam, Jan Voermanstraat",52.369703,4.837887,0,stoparea:GVB:03070,,0,,
GVB:03182,03182,"Amsterdam, Jan Voermanstraat",52.369589,4.83852,0,stoparea:GVB:03070,,0,,
GVB:03187,03187,"Amsterdam, Jan Zwanenburghof",52.382996,4.818907,0,stoparea:GVB:03187,,1,,
GVB:03188,03188,"Amsterdam, Jan Zwanenburghof",52.382672,4.818749,0,stoparea:GVB:03187,,1,,
GVB:03197,03197,"Amsterdam, W. Schoutenstraat",52.36737,4.852378,0,stoparea:GVB:03197,,0,,
GVB:03198,03198,"Amsterdam, W. Schoutenstraat",52.36702,4.852588,0,stoparea:GVB:03197,,0,,
GVB:03202,03202,"Amsterdam, Jan v.Galenstraat",52.372469,4.835312,0,stoparea:GVB:03202,,1,,
GVB:03203,03203,"Amsterdam, Jan v.Galenstraat",52.371963,4.834922,0,stoparea:GVB:03202,,1,,
GVB:03204,03204,"Amsterdam, Burg.de Vlugtlaan",52.380006,4.838464,0,stoparea:GVB:03204,,1,,
GVB:03205,03205,"Amsterdam, Burg.de Vlugtlaan",52.37951,4.838088,0,stoparea:GVB:03204,,1,,
GVB:03216,03216,"Amsterdam, Jan v.Galenstraat",52.372834,4.836497,0,stoparea:GVB:03202,,0,,
GVB:04001,04001,"Amsterdam, Jan Rebelstraat",52.361563,4.783081,0,stoparea:GVB:04001,,0,,
GVB:04002,04002,"Amsterdam, Jan Rebelstraat",52.361946,4.784221,0,stoparea:GVB:04001,,0,,
GVB:04008,04008,"Amsterdam, Dijkgraafplein",52.355451,4.786467,0,stoparea:GVB:04008,,1,,
GVB:04009,04009,"Amsterdam, Dijkgraafplein",52.355561,4.786891,0,stoparea:GVB:04008,,1,,
GVB:04010,04010,"Amsterdam, Osdorper Ban",52.35978,4.789389,0,stoparea:GVB:04010,,1,,
GVB:04011,04011,"Amsterdam, Baden Powellweg",52.356502,4.791723,0,stoparea:GVB:04011,,0,,
GVB:04012,04012,"Amsterdam, Baden Powellweg",52.356464,4.791371,0,stoparea:GVB:04011,,0,,
GVB:04015,04015,"Amsterdam, Hoekenes",52.358022,4.799277,0,stoparea:GVB:04015,,0,,
GVB:04016,04016,"Amsterdam, Hoekenes",52.357911,4.798545,0,stoparea:GVB:04015,,0,,
GVB:04019,04019,"Amsterdam, Hoekenes",52.358218,4.800625,0,stoparea:GVB:04015,,0,,
GVB:04020,04020,"Amsterdam, Hoekenes",52.358324,4.800286,0,stoparea:GVB:04015,,0,,
GVB:04021,04021,"Amsterdam, Osdorpplein",52.35913,4.803226,0,stoparea:GVB:04021,,0,,
GVB:04022,04022,"Amsterdam, Osdorpplein",52.359624,4.80322,0,stoparea:GVB:04021,,0,,
GVB:04024,04024,"Amsterdam, Baden Powellweg",52.362486,4.787825,0,stoparea:GVB:04024,,1,,
GVB:04025,04025,"Amsterdam, Baden Powellweg",52.362279,4.787725,0,stoparea:GVB:04024,,1,,
GVB:04026,04026,"Amsterdam, Saaftingestraat",52.360025,4.790017,0,stoparea:GVB:04010,,0,,
GVB:04027,04027,"Amsterdam, Saaftingestraat",52.360401,4.791406,0,stoparea:GVB:04010,,0,,
GVB:04028,04028,"Amsterdam, Reimerswaalstraat",52.360981,4.794261,0,stoparea:GVB:04028,,0,,
GVB:04029,04029,"Amsterdam, Reimerswaalstraat",52.361159,4.795624,0,stoparea:GVB:04028,,0,,
GVB:04030,04030,"Amsterdam, Bullepad",52.361997,4.79968,0,stoparea:GVB:04030,,0,,
GVB:04031,04031,"Amsterdam, Bullepad",52.362013,4.799342,0,stoparea:GVB:04030,,0,,
GVB:04032,04032,"Amsterdam, Geer Ban",52.362906,4.803602,0,stoparea:GVB:04032,,1,,
GVB:04033,04033,"Amsterdam, Geer Ban",52.362837,4.804234,0,stoparea:GVB:04032,,1,,
GVB:04038,04038,"Amsterdam, Vrijzicht",52.362217,4.806004,0,stoparea:GVB:04038,,0,,
GVB:04039,04039,"Amsterdam, Vrijzicht",52.362542,4.806205,0,stoparea:GVB:04038,,0,,
GVB:04040,04040,"Amsterdam, Ruimzicht",52.359456,4.807464,0,stoparea:GVB:04040,,1,,
GVB:04041,04041,"Amsterdam, Ruimzicht",52.359834,4.80765,0,stoparea:GVB:04040,,1,,
GVB:04042,04042,"Amsterdam, Ruimzicht",52.35951,4.807581,0,stoparea:GVB:04040,,0,,
GVB:04043,04043,"Amsterdam, Ruimzicht",52.35978,4.807489,0,stoparea:GVB:04040,,1,,
GVB:04044,04044,"Amsterdam, Osdorpplein",52.358009,4.805634,0,stoparea:GVB:04044,,0,,
GVB:04045,04045,"Amsterdam, Osdorpplein",52.358069,4.806881,0,stoparea:GVB:04045,,,,
GVB:04047,04047,"Amsterdam, Meer en Vaart",52.356865,4.808819,0,stoparea:GVB:04047,,0,,
GVB:04048,04048,"Amsterdam, Meer en Vaart",52.356984,4.809185,0,stoparea:GVB:04047,,0,,
GVB:04049,04049,"Amsterdam, Meer en Vaart",52.356469,4.810586,0,stoparea:GVB:04047,,0,,
GVB:04050,04050,"Amsterdam, Meer en Vaart",52.356367,4.809941,0,stoparea:GVB:04047,,0,,
GVB:04051,04051,"Amsterdam, C.K. Eloutstraat",52.354343,4.811377,0,stoparea:GVB:04051,,0,,
GVB:04052,04052,"Amsterdam, C.K. Eloutstraat",52.35447,4.811683,0,stoparea:GVB:04051,,0,,
GVB:04053,04053,"Amsterdam, Piet Wiedijkstraat",52.355135,4.815374,0,stoparea:GVB:04053,,0,,
GVB:04054,04054,"Amsterdam, Piet Wiedijkstraat",52.355216,4.815343,0,stoparea:GVB:04053,,0,,
GVB:04055,04055,"Amsterdam, V. M. Broekmanstraat",52.3568,4.821459,0,stoparea:GVB:04055,,1,,
GVB:04056,04056,"Amsterdam, V. M. Broekmanstraat",52.356459,4.82139,0,stoparea:GVB:04055,,1,,
